pid,task_id,date,task_type,tpe_change,description,submitted_by
5956,100231,2026-05-16 15:19:41,training camp,15,Team Training Camp: +15,Lefty
5956,100658,2026-05-18 08:33:42,activity check,2,Weekly Activity Check: +2,Lefty
5956,100659,2026-05-18 08:33:49,training,3,Weekly Training: +3,Lefty
5956,101587,2026-05-22 22:21:15,prediction,6,S61 First Rounders Prediction,AustinP0027
5956,102661,2026-05-25 13:58:50,activity check,2,Weekly Activity Check: +2,Lefty
5956,102662,2026-05-25 13:58:54,training,3,Weekly Training: +3,Lefty
5956,103562,2026-06-01 15:01:19,activity check,2,Weekly Activity Check: +2,Lefty
5956,103563,2026-06-01 15:01:23,training,3,Weekly Training: +3,Lefty
5956,104015,2026-06-02 11:07:09,prediction,1,S61 W1 Predictions,AustinP0027
5956,104671,2026-06-04 08:48:13,prediction,2,S61 W2 Predictions,AustinP0027
5956,106033,2026-06-08 13:40:05,activity check,2,Weekly Activity Check: +2,Lefty
5956,106034,2026-06-08 13:40:14,training,3,Weekly Training: +3,Lefty
5956,106470,2026-06-09 09:51:34,prediction,2,S61 W5 Predictions,lemonoppy
5956,106895,2026-06-11 12:08:22,prediction,2,S61 W6 Predictions,lemonoppy
5956,107237,2026-06-12 21:21:40,prediction,1,S61 W7 Predictions,lemonoppy
5956,107640,2026-06-15 14:30:49,activity check,2,Weekly Activity Check: +2,Lefty
5956,107641,2026-06-15 14:30:53,training,3,Weekly Training: +3,Lefty
5956,108062,2026-06-16 08:39:06,prediction,2,S61 W8 Predictions,AustinP0027
5956,108191,2026-06-17 09:14:09,point task,3,S61 PT#2,ZootTX
5956,108678,2026-06-17 21:19:16,prediction,1,S61 W9 Predictions,lemonoppy
5956,109057,2026-06-20 13:04:49,prediction,2,S61 W10 Predictions,AustinP0027
5956,109435,2026-06-22 10:13:32,point task,1,S60 Community Ballot,lemonoppy
5956,109849,2026-06-22 12:54:50,activity check,2,Weekly Activity Check: +2,Lefty
5956,109850,2026-06-22 12:54:54,training,3,Weekly Training: +3,Lefty
5956,110249,2026-06-22 21:57:40,prediction,2,S61 W11 Predictions,lemonoppy
5956,110685,2026-06-25 08:04:27,prediction,2,S61 W12 Predictions,AustinP0027
5956,111044,2026-06-26 21:20:53,prediction,2,S61 W13 Predictions,lemonoppy
5956,113378,2026-07-03 21:28:48,prediction,10,S61 Regular Season Results Prediction,lemonoppy
5956,124295,2026-08-20 16:56:41,activity check,2,Weekly Activity Check: +2,Lefty
5956,124296,2026-08-20 16:56:44,training camp,10,Team Training Camp: +10,Lefty
5956,124297,2026-08-20 16:57:31,training,3,Weekly Training: +3,Lefty
5956,126214,2026-08-25 16:33:40,activity check,2,Weekly Activity Check: +2,Lefty
5957,71505,2026-01-25 13:53:09,Create,50,Starting TPE,JimdulifAA
5957,72278,2026-01-29 23:48:07,activity check,2,Weekly Activity Check: +2,JimdulifAA
5957,72279,2026-01-29 23:48:56,training camp,20,Team Training Camp: +20,JimdulifAA
5957,73652,2026-02-05 22:25:58,activity check,2,Weekly Activity Check: +2,JimdulifAA
5957,74601,2026-02-10 00:08:38,prediction,2,S59 W1 Predictions,lemonoppy
5957,74931,2026-02-11 09:25:29,point task,10,S59 OT,lemonoppy
5957,74955,2026-02-11 16:58:47,activity check,2,Weekly Activity Check: +2,JimdulifAA
5957,75252,2026-02-11 21:26:27,prediction,2,S59 W2 Predictions,lemonoppy
5957,75656,2026-02-14 11:28:11,prediction,2,S59 W3 Predictions,lemonoppy
5957,75980,2026-02-14 11:28:40,prediction,2,S59 W4 Predictions,lemonoppy
5957,76963,2026-02-16 21:36:06,prediction,3,S59 W5 Predictions,lemonoppy
5957,77469,2026-02-19 12:37:22,prediction,1,S59 W6 Predictions,lemonoppy
5957,77833,2026-02-20 21:07:59,prediction,2,S59 W7 Predictions,lemonoppy
5957,79645,2026-02-28 11:42:43,activity check,2,Weekly Activity Check: +2,JimdulifAA
5957,79646,2026-02-28 11:43:03,training,5,Weekly Training: +5,JimdulifAA
5957,79647,2026-02-28 12:02:49,seasonal equipment,1,Seasonal Equipment: +1,JimdulifAA
5957,82176,2026-03-09 19:00:45,activity check,2,Weekly Activity Check: +2,JimdulifAA
5957,83678,2026-03-14 10:12:04,prediction,8,S59 Regular Season Results Prediction,ZootTX
5958,71536,2026-01-25 20:58:31,Create,50,Starting TPE,crash1005
5958,72008,2026-01-26 21:17:18,activity check,2,Weekly Activity Check: +2,crash1005
5958,72009,2026-01-26 21:17:24,training,5,Weekly Training: +5,crash1005
5958,72010,2026-01-26 21:17:27,training camp,20,Team Training Camp: +20,crash1005
5958,72011,2026-01-26 21:17:37,seasonal equipment,30,Seasonal Equipment: +30,crash1005
5958,72473,2026-01-31 09:19:17,point task,1,S58 Community Ballot,lemonoppy
5958,73625,2026-02-05 13:25:19,activity check,2,Weekly Activity Check: +2,crash1005
5958,73626,2026-02-05 13:25:31,training,5,Weekly Training: +5,crash1005
5958,74293,2026-02-09 21:15:57,activity check,2,Weekly Activity Check: +2,crash1005
5958,74294,2026-02-09 21:16:02,training,5,Weekly Training: +5,crash1005
5958,74459,2026-02-10 00:08:36,prediction,3,S59 W1 Predictions,lemonoppy
5958,74828,2026-02-11 09:25:29,point task,10,S59 OT,lemonoppy
5958,75104,2026-02-11 21:26:26,prediction,2,S59 W2 Predictions,lemonoppy
5958,75501,2026-02-14 11:28:10,prediction,2,S59 W3 Predictions,lemonoppy
5958,75828,2026-02-14 11:28:39,prediction,1,S59 W4 Predictions,lemonoppy
5958,76688,2026-02-16 21:08:45,activity check,2,Weekly Activity Check: +2,crash1005
5958,76689,2026-02-16 21:08:53,training,5,Weekly Training: +5,crash1005
5958,77324,2026-02-19 12:37:22,prediction,2,S59 W6 Predictions,lemonoppy
5958,77683,2026-02-20 21:07:59,prediction,2,S59 W7 Predictions,lemonoppy
5958,79143,2026-02-27 10:28:08,prediction,2,S59 W9 Predictions,AustinP0027
5958,79465,2026-02-28 09:34:11,prediction,2,S59 W10 Predictions,AustinP0027
5958,79675,2026-03-01 11:47:00,activity check,2,Weekly Activity Check: +2,crash1005
5958,79676,2026-03-01 11:47:06,training,5,Weekly Training: +5,crash1005
5958,80485,2026-03-03 12:22:09,prediction,3,S59 W11 Predictions,lemonoppy
5958,80927,2026-03-05 17:23:52,prediction,3,S59 W12 Predictions,lemonoppy
5958,81340,2026-03-07 10:15:27,prediction,4,S59 W13 Predictions,ZootTX
5958,81593,2026-03-08 23:55:10,activity check,2,Weekly Activity Check: +2,crash1005
5958,81594,2026-03-08 23:55:16,training,5,Weekly Training: +5,crash1005
5958,82386,2026-03-10 09:18:21,prediction,2,S59 W14 Predictions,lemonoppy
5958,82793,2026-03-12 08:25:16,prediction,2,S59 W15 Predictions,AustinP0027
5958,82980,2026-03-12 16:56:26,activity check,2,Weekly Activity Check: +2,crash1005
5958,82981,2026-03-12 16:56:32,training,5,Weekly Training: +5,crash1005
5958,83187,2026-03-14 08:58:32,prediction,1,S59 W16 Predictions,ZootTX
5958,83520,2026-03-14 10:12:03,prediction,6,S59 Regular Season Results Prediction,ZootTX
5958,84114,2026-03-16 09:29:34,point task,3,S59 PT#5,ZootTX
5958,84445,2026-03-16 21:38:29,activity check,2,Weekly Activity Check: +2,crash1005
5958,84446,2026-03-16 21:38:44,training,5,Weekly Training: +5,crash1005
5958,84489,2026-03-16 22:59:08,point task,1,S59 Host City,lemonoppy
5958,84974,2026-03-20 21:03:50,prediction,1,S59 Playoff Results Prediction,AustinP0027
5958,85730,2026-03-22 22:11:50,training camp,20,Team Training Camp: +20,crash1005
5958,85731,2026-03-22 22:12:06,seasonal equipment,30,Seasonal Equipment: +30,crash1005
5958,86221,2026-03-23 22:13:45,activity check,2,Weekly Activity Check: +2,crash1005
5958,86222,2026-03-23 22:13:50,training,5,Weekly Training: +5,crash1005
5958,87619,2026-03-31 21:45:52,activity check,2,Weekly Activity Check: +2,crash1005
5958,87620,2026-03-31 21:45:58,training,5,Weekly Training: +5,crash1005
5958,88668,2026-04-06 23:24:40,activity check,2,Weekly Activity Check: +2,crash1005
5958,88669,2026-04-06 23:24:45,training,5,Weekly Training: +5,crash1005
5958,88834,2026-04-07 08:51:02,prediction,2,S60 W1 Predictions,AustinP0027
5958,89324,2026-04-09 09:18:11,prediction,3,S60 W2 Predictions,AustinP0027
5958,89691,2026-04-11 10:12:47,prediction,3,S60 W3 Predictions,ZootTX
5958,90012,2026-04-11 10:13:33,prediction,3,S60 W4 Predictions,ZootTX
5958,90859,2026-04-13 15:25:01,activity check,2,Weekly Activity Check: +2,crash1005
5958,90860,2026-04-13 15:25:07,training,5,Weekly Training: +5,crash1005
5958,91163,2026-04-14 09:37:03,prediction,3,S60 W5 Predictions,lemonoppy
5958,91581,2026-04-16 09:09:12,prediction,2,S60 W6 Predictions,AustinP0027
5958,91992,2026-04-19 19:23:04,prediction,3,S60 W7 Predictions,lemonoppy
5958,92546,2026-04-20 11:17:17,point task,3,S60 PT#2,ZootTX
5958,92843,2026-04-20 21:55:28,activity check,2,Weekly Activity Check: +2,crash1005
5958,92844,2026-04-20 21:55:32,training,5,Weekly Training: +5,crash1005
5958,93033,2026-04-21 11:14:13,prediction,3,S60 W8 Predictions,AustinP0027
5958,93442,2026-04-23 08:43:50,prediction,3,S60 W9 Predictions,AustinP0027
5958,94024,2026-04-27 10:23:36,point task,3,S60 PT#3,ZootTX
5958,94477,2026-04-27 20:21:16,prediction,3,S60 W10 Predictions,AustinP0027
5958,94684,2026-04-27 23:03:41,activity check,2,Weekly Activity Check: +2,crash1005
5958,94685,2026-04-27 23:03:48,training,5,Weekly Training: +5,crash1005
5958,94840,2026-04-28 09:11:48,prediction,2,S60 W11 Predictions,AustinP0027
5958,95252,2026-04-30 09:47:27,prediction,3,S60 W12 Predictions,AustinP0027
5958,95701,2026-05-03 14:51:34,prediction,3,S60 W13 Predictions,AustinP0027
5958,96116,2026-05-04 10:19:00,activity check,2,Weekly Activity Check: +2,crash1005
5958,96117,2026-05-04 10:19:15,training,5,Weekly Training: +5,crash1005
5958,96251,2026-05-04 10:36:46,point task,1,S59 Community Ballot,lemonoppy
5958,96953,2026-05-05 09:06:11,prediction,2,S60 W14 Predictions,AustinP0027
5958,97411,2026-05-07 10:48:13,prediction,2,S60 W15 Predictions,AustinP0027
5958,97788,2026-05-09 08:52:31,prediction,2,S60 W16 Predictions,AustinP0027
5958,98149,2026-05-09 21:03:53,prediction,12,S60 Regular Season Results Prediction,AustinP0027
5958,99334,2026-05-12 16:36:14,point task,1,S60 Host City Voting,lemonoppy
5958,99523,2026-05-13 23:56:05,training,5,Weekly Training: +5,crash1005
5958,99524,2026-05-13 23:56:09,activity check,2,Weekly Activity Check: +2,crash1005
5958,99740,2026-05-15 21:43:42,prediction,5,S60 Playoff Results Prediction,AustinP0027
5958,100976,2026-05-18 22:27:47,activity check,2,Weekly Activity Check: +2,crash1005
5958,100977,2026-05-18 22:27:54,training,5,Weekly Training: +5,crash1005
5958,100978,2026-05-18 22:28:00,training camp,15,Team Training Camp: +15,crash1005
5958,100981,2026-05-18 22:28:08,seasonal equipment,30,Seasonal Equipment: +30,crash1005
5958,101462,2026-05-22 22:20:59,prediction,9,S61 First Rounders Prediction,AustinP0027
5958,102167,2026-05-23 08:49:54,prediction,8,S60 First Rounders,AustinP0027
5958,103103,2026-05-29 16:45:00,activity check,2,Weekly Activity Check: +2,crash1005
5958,103104,2026-05-29 16:45:05,training,5,Weekly Training: +5,crash1005
5958,103880,2026-06-02 11:07:09,prediction,1,S61 W1 Predictions,AustinP0027
5958,104535,2026-06-04 08:48:13,prediction,2,S61 W2 Predictions,AustinP0027
5958,104945,2026-06-06 09:39:59,prediction,3,S61 W3 Predictions,AustinP0027
5958,105274,2026-06-06 09:40:57,prediction,2,S61 W4 Predictions,AustinP0027
5958,105500,2026-06-07 12:40:13,activity check,2,Weekly Activity Check: +2,crash1005
5958,105501,2026-06-07 12:40:18,training,5,Weekly Training: +5,crash1005
5958,106350,2026-06-09 09:51:33,prediction,3,S61 W5 Predictions,lemonoppy
5958,106548,2026-06-09 19:56:33,activity check,2,Weekly Activity Check: +2,crash1005
5958,106549,2026-06-09 19:56:38,training,5,Weekly Training: +5,crash1005
5958,106769,2026-06-11 12:08:22,prediction,3,S61 W6 Predictions,lemonoppy
5958,107107,2026-06-12 21:21:40,prediction,2,S61 W7 Predictions,lemonoppy
5958,107743,2026-06-15 19:33:20,activity check,2,Weekly Activity Check: +2,crash1005
5958,107744,2026-06-15 19:33:27,training,5,Weekly Training: +5,crash1005
5958,107940,2026-06-16 08:39:05,prediction,3,S61 W8 Predictions,AustinP0027
5958,108549,2026-06-17 21:19:16,prediction,3,S61 W9 Predictions,lemonoppy
5958,108927,2026-06-20 13:04:49,prediction,3,S61 W10 Predictions,AustinP0027
5958,109517,2026-06-22 10:13:32,point task,1,S60 Community Ballot,lemonoppy
5958,110557,2026-06-25 08:04:27,prediction,3,S61 W12 Predictions,AustinP0027
5958,110913,2026-06-26 21:20:53,prediction,3,S61 W13 Predictions,lemonoppy
5958,111135,2026-06-28 15:14:52,activity check,2,Weekly Activity Check: +2,crash1005
5958,111136,2026-06-28 15:14:56,training,5,Weekly Training: +5,crash1005
5958,112182,2026-06-29 23:04:39,prediction,2,S61 W14 Predictions,lemonoppy
5958,112588,2026-07-01 22:32:12,prediction,3,S61 W15 Predictions,AustinP0027
5958,112937,2026-07-03 21:27:36,prediction,2,S61 W16 Predictions,lemonoppy
5958,113244,2026-07-03 21:28:34,prediction,15,S61 Regular Season Results Prediction,lemonoppy
5958,113742,2026-07-05 16:47:25,activity check,2,Weekly Activity Check: +2,crash1005
5958,113743,2026-07-05 16:47:30,training,5,Weekly Training: +5,crash1005
5958,114320,2026-07-06 21:21:29,activity check,2,Weekly Activity Check: +2,crash1005
5958,114321,2026-07-06 21:21:34,training,5,Weekly Training: +5,crash1005
5958,114698,2026-07-10 21:59:26,prediction,2,S61 Playoff Results Prediction,lemonoppy
5958,116375,2026-07-18 08:20:26,prediction,8,S62 First Rounders Prediction,AustinP0027
5958,117375,2026-07-21 23:29:25,activity check,2,Weekly Activity Check: +2,crash1005
5958,117376,2026-07-21 23:32:25,training,5,Weekly Training: +5,crash1005
5958,117377,2026-07-21 23:32:29,training camp,10,Team Training Camp: +10,crash1005
5958,117378,2026-07-21 23:32:43,seasonal equipment,30,Seasonal Equipment: +30,crash1005
5958,118306,2026-07-27 21:26:31,activity check,2,Weekly Activity Check: +2,crash1005
5958,118307,2026-07-27 21:26:36,training,5,Weekly Training: +5,crash1005
5958,118433,2026-07-27 22:09:29,prediction,2,S62 W1 Predictions,lemonoppy
5958,118898,2026-07-30 09:09:24,prediction,2,S62 W2 Predictions,AustinP0027
5958,119242,2026-08-01 09:52:35,prediction,2,S62 W3 Predictions,AustinP0027
5958,119549,2026-08-01 09:53:18,prediction,3,S62 W4 Predictions,AustinP0027
5958,120364,2026-08-04 09:39:12,prediction,2,S62 W5 Predictions,AustinP0027
5958,120994,2026-08-07 15:09:45,prediction,2,S62 W6 Predictions,AustinP0027
5958,121536,2026-08-09 19:33:25,activity check,2,Weekly Activity Check: +2,crash1005
5958,121537,2026-08-09 19:33:35,training,5,Weekly Training: +5,crash1005
5958,121586,2026-08-10 02:59:08,activity check,2,Weekly Activity Check: +2,crash1005
5958,121587,2026-08-10 02:59:14,training,5,Weekly Training: +5,crash1005
5958,122302,2026-08-11 09:55:47,prediction,3,S62 W8 Predictions,AustinP0027
5958,122684,2026-08-12 22:30:45,prediction,3,S62 W9 Predictions,AustinP0027
5958,123037,2026-08-14 22:24:29,prediction,3,S62 W10 Predictions,lemonoppy
5958,123656,2026-08-17 21:19:16,activity check,2,Weekly Activity Check: +2,crash1005
5958,123657,2026-08-17 21:19:22,training,5,Weekly Training: +5,crash1005
5958,123769,2026-08-17 21:24:56,prediction,3,S62 W11 Predictions,lemonoppy
5958,125043,2026-08-22 08:42:27,prediction,2,S62 W13 Predictions,AustinP0027
5958,125982,2026-08-24 21:43:17,prediction,3,S62 W14 Predictions,lemonoppy
5958,126264,2026-08-26 18:32:15,activity check,2,Weekly Activity Check: +2,crash1005
5958,126265,2026-08-26 18:32:23,training,5,Weekly Training: +5,crash1005
5958,126385,2026-08-26 21:48:19,prediction,3,S62 W15 Predictions,AustinP0027
5958,126750,2026-08-28 22:34:19,prediction,2,S62 W16 Predictions,Frantik
5958,127044,2026-08-28 22:45:20,prediction,9,S62 Regular Season Results Prediction,Frantik
5958,127613,2026-08-31 06:22:33,point task,1,S62 Host City Voting,Summerstood
5958,128513,2026-09-03 21:02:20,activity check,2,Weekly Activity Check: +2,crash1005
5958,128515,2026-09-03 21:04:49,training,5,Weekly Training: +5,crash1005
5958,128696,2026-09-05 10:01:04,prediction,2,S62 Playoff Results Prediction,AustinP0027
5958,130875,2026-09-12 12:10:15,prediction,9,S63 First Rounders Prediction,AustinP0027
5958,131847,2026-09-16 18:49:59,activity check,2,Weekly Activity Check: +2,crash1005
5958,131848,2026-09-16 18:50:07,training,5,Weekly Training: +5,crash1005
5958,131923,2026-09-17 23:48:25,training camp,10,Team Training Camp: +10,crash1005
5958,131924,2026-09-17 23:48:33,seasonal equipment,30,Seasonal Equipment: +30,crash1005
5958,132000,2026-09-19 11:13:37,other,3,CHARITY FREE TPE SPECTACULAR,Frantik
5959,72132,2026-01-27 18:05:56,Create,50,Starting TPE,GBuse24
5959,72133,2026-01-27 18:14:22,seasonal equipment,5,Seasonal Equipment: +5,GBuse24
5959,72134,2026-01-27 18:17:17,training,3,Weekly Training: +3,GBuse24
5959,72135,2026-01-27 18:17:20,training camp,20,Team Training Camp: +20,GBuse24
5959,72144,2026-01-27 19:29:12,activity check,2,Weekly Activity Check: +2,GBuse24
5959,73533,2026-02-03 21:22:19,activity check,2,Weekly Activity Check: +2,GBuse24
5959,74299,2026-02-09 22:19:34,activity check,2,Weekly Activity Check: +2,GBuse24
5959,74300,2026-02-09 22:24:07,training,5,Weekly Training: +5,GBuse24
5959,74301,2026-02-09 22:24:30,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,74302,2026-02-09 22:24:45,seasonal equipment,1,Seasonal Equipment: +1,GBuse24
5959,74303,2026-02-09 22:28:59,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,76664,2026-02-16 19:56:17,activity check,2,Weekly Activity Check: +2,GBuse24
5959,76665,2026-02-16 19:56:27,training,5,Weekly Training: +5,GBuse24
5959,76668,2026-02-16 19:59:20,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,76671,2026-02-16 20:00:00,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,78481,2026-02-23 20:50:01,activity check,2,Weekly Activity Check: +2,GBuse24
5959,80267,2026-03-02 19:34:24,activity check,2,Weekly Activity Check: +2,GBuse24
5959,82599,2026-03-10 21:19:51,activity check,2,Weekly Activity Check: +2,GBuse24
5959,84776,2026-03-18 19:45:01,activity check,2,Weekly Activity Check: +2,GBuse24
5959,86433,2026-03-24 21:42:56,activity check,2,Weekly Activity Check: +2,GBuse24
5959,87432,2026-03-30 18:28:44,activity check,2,Weekly Activity Check: +2,GBuse24
5959,88592,2026-04-06 18:30:10,activity check,2,Weekly Activity Check: +2,GBuse24
5959,88593,2026-04-06 18:30:44,training,5,Weekly Training: +5,GBuse24
5959,88594,2026-04-06 18:30:49,training camp,20,Team Training Camp: +20,GBuse24
5959,88595,2026-04-06 18:31:08,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,91423,2026-04-15 19:15:24,activity check,2,Weekly Activity Check: +2,GBuse24
5959,91424,2026-04-15 19:15:33,training,3,Weekly Training: +3,GBuse24
5959,91721,2026-04-16 09:09:13,prediction,2,S60 W6 Predictions,AustinP0027
5959,92138,2026-04-19 19:23:05,prediction,2,S60 W7 Predictions,lemonoppy
5959,92845,2026-04-20 22:10:14,activity check,2,Weekly Activity Check: +2,GBuse24
5959,93161,2026-04-21 11:14:13,prediction,3,S60 W8 Predictions,AustinP0027
5959,93578,2026-04-23 08:43:50,prediction,2,S60 W9 Predictions,AustinP0027
5959,94675,2026-04-27 22:02:46,activity check,2,Weekly Activity Check: +2,GBuse24
5959,94972,2026-04-28 09:11:48,prediction,2,S60 W11 Predictions,AustinP0027
5959,95390,2026-04-30 09:47:27,prediction,3,S60 W12 Predictions,AustinP0027
5959,95844,2026-05-03 14:51:35,prediction,1,S60 W13 Predictions,AustinP0027
5959,96719,2026-05-04 16:51:52,activity check,2,Weekly Activity Check: +2,GBuse24
5959,96721,2026-05-04 16:52:32,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,97091,2026-05-05 09:06:11,prediction,1,S60 W14 Predictions,AustinP0027
5959,97552,2026-05-07 10:48:14,prediction,3,S60 W15 Predictions,AustinP0027
5959,97933,2026-05-09 08:52:31,prediction,2,S60 W16 Predictions,AustinP0027
5959,99009,2026-05-11 21:14:16,activity check,2,Weekly Activity Check: +2,GBuse24
5959,99010,2026-05-11 21:14:27,training,3,Weekly Training: +3,GBuse24
5959,99272,2026-05-12 16:36:14,point task,1,S60 Host City Voting,lemonoppy
5959,99860,2026-05-15 21:43:42,prediction,4,S60 Playoff Results Prediction,AustinP0027
5959,100964,2026-05-18 22:01:12,activity check,2,Weekly Activity Check: +2,GBuse24
5959,100984,2026-05-18 22:32:45,training camp,15,Team Training Camp: +15,GBuse24
5959,100985,2026-05-18 22:33:27,seasonal equipment,1,Seasonal Equipment: +1,GBuse24
5959,101588,2026-05-22 22:21:15,prediction,6,S61 First Rounders Prediction,AustinP0027
5959,102785,2026-05-25 23:00:24,activity check,2,Weekly Activity Check: +2,GBuse24
5959,104358,2026-06-03 13:39:17,activity check,2,Weekly Activity Check: +2,GBuse24
5959,104359,2026-06-03 13:39:32,training,5,Weekly Training: +5,GBuse24
5959,104672,2026-06-04 08:48:13,prediction,2,S61 W2 Predictions,AustinP0027
5959,105084,2026-06-06 09:39:59,prediction,2,S61 W3 Predictions,AustinP0027
5959,105412,2026-06-06 09:40:57,prediction,2,S61 W4 Predictions,AustinP0027
5959,106126,2026-06-08 18:42:03,activity check,2,Weekly Activity Check: +2,GBuse24
5959,106127,2026-06-08 18:42:14,training,5,Weekly Training: +5,GBuse24
5959,106128,2026-06-08 18:42:45,seasonal equipment,7,Seasonal Equipment: +7,GBuse24
5959,106471,2026-06-09 09:51:34,prediction,3,S61 W5 Predictions,lemonoppy
5959,106896,2026-06-11 12:08:22,prediction,2,S61 W6 Predictions,lemonoppy
5959,107238,2026-06-12 21:21:40,prediction,2,S61 W7 Predictions,lemonoppy
5959,108166,2026-06-16 21:55:34,activity check,2,Weekly Activity Check: +2,GBuse24
5959,108167,2026-06-16 22:01:17,training,5,Weekly Training: +5,GBuse24
5959,108679,2026-06-17 21:19:16,prediction,2,S61 W9 Predictions,lemonoppy
5959,109058,2026-06-20 13:04:49,prediction,2,S61 W10 Predictions,AustinP0027
5959,109456,2026-06-22 10:13:32,point task,1,S60 Community Ballot,lemonoppy
5959,110250,2026-06-22 21:57:40,prediction,2,S61 W11 Predictions,lemonoppy
5959,110400,2026-06-24 10:47:10,activity check,2,Weekly Activity Check: +2,GBuse24
5959,110401,2026-06-24 10:49:35,training,5,Weekly Training: +5,GBuse24
5959,110686,2026-06-25 08:04:27,prediction,3,S61 W12 Predictions,AustinP0027
5959,111045,2026-06-26 21:20:53,prediction,2,S61 W13 Predictions,lemonoppy
5959,112307,2026-06-29 23:04:39,prediction,3,S61 W14 Predictions,lemonoppy
5959,112417,2026-06-30 21:41:03,activity check,2,Weekly Activity Check: +2,GBuse24
5959,112714,2026-07-01 22:32:12,prediction,2,S61 W15 Predictions,AustinP0027
5959,113067,2026-07-03 21:27:37,prediction,2,S61 W16 Predictions,lemonoppy
5959,113556,2026-07-03 21:36:31,point task,1,S61 Host City Voting,lemonoppy
5959,114394,2026-07-07 20:12:09,activity check,2,Weekly Activity Check: +2,GBuse24
5959,116480,2026-07-18 08:20:26,prediction,6,S62 First Rounders Prediction,AustinP0027
5959,117528,2026-07-24 17:23:41,activity check,2,Weekly Activity Check: +2,GBuse24
5959,118703,2026-07-28 23:03:41,activity check,2,Weekly Activity Check: +2,GBuse24
5959,118704,2026-07-28 23:03:50,training,5,Weekly Training: +5,GBuse24
5959,119016,2026-07-30 09:09:25,prediction,2,S62 W2 Predictions,AustinP0027
5959,119367,2026-08-01 09:52:36,prediction,2,S62 W3 Predictions,AustinP0027
5959,119673,2026-08-01 09:53:18,prediction,1,S62 W4 Predictions,AustinP0027
5959,120837,2026-08-06 14:05:26,activity check,2,Weekly Activity Check: +2,GBuse24
5959,120838,2026-08-06 14:07:28,training,5,Weekly Training: +5,GBuse24
5959,120839,2026-08-06 14:07:33,training camp,10,Team Training Camp: +10,GBuse24
5959,120840,2026-08-06 14:07:47,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,120841,2026-08-06 14:08:00,seasonal equipment,2,Seasonal Equipment: +2,GBuse24
5959,121452,2026-08-08 22:47:05,prediction,2,S62 W7 Predictions,AustinP0027
5959,122415,2026-08-11 09:55:47,prediction,2,S62 W8 Predictions,AustinP0027
5959,122799,2026-08-12 22:30:45,prediction,2,S62 W9 Predictions,AustinP0027
5959,122906,2026-08-14 18:02:43,activity check,2,Weekly Activity Check: +2,GBuse24
5959,123155,2026-08-14 22:24:30,prediction,2,S62 W10 Predictions,lemonoppy
5959,123878,2026-08-17 21:24:56,prediction,3,S62 W11 Predictions,lemonoppy
5959,123947,2026-08-17 22:58:50,activity check,2,Weekly Activity Check: +2,GBuse24
5959,124822,2026-08-20 20:42:28,prediction,1,S62 W12 Predictions,lemonoppy
5959,125161,2026-08-22 08:42:27,prediction,2,S62 W13 Predictions,AustinP0027
5959,126097,2026-08-24 21:43:17,prediction,3,S62 W14 Predictions,lemonoppy
5959,126249,2026-08-26 16:04:47,activity check,2,Weekly Activity Check: +2,GBuse24
5959,126506,2026-08-26 21:48:24,prediction,2,S62 W15 Predictions,AustinP0027
5959,126871,2026-08-28 22:34:19,prediction,3,S62 W16 Predictions,Frantik
5959,127170,2026-08-28 22:45:21,prediction,9,S62 Regular Season Results Prediction,Frantik
5959,128491,2026-09-03 15:04:35,activity check,2,Weekly Activity Check: +2,GBuse24
5959,130655,2026-09-10 15:25:15,activity check,2,Weekly Activity Check: +2,GBuse24
5959,130685,2026-09-10 15:58:57,other,3,CHARITY FREE TPE SPECTACULAR,Frantik
5959,130965,2026-09-12 12:10:15,prediction,8,S63 First Rounders Prediction,AustinP0027
5959,131840,2026-09-16 16:30:32,activity check,2,Weekly Activity Check: +2,GBuse24
5960,72145,2026-01-27 19:47:38,Create,50,Starting TPE,bigbluex02
5960,72166,2026-01-27 22:22:49,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,72167,2026-01-27 22:23:06,training,3,Weekly Training: +3,bigbluex02
5960,72168,2026-01-27 22:23:22,training camp,20,Team Training Camp: +20,bigbluex02
5960,72506,2026-01-31 09:19:17,point task,1,S58 Community Ballot,lemonoppy
5960,72881,2026-02-02 09:29:09,point task,20,S59 Late Joiner,AustinP0027
5960,73486,2026-02-03 14:05:13,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,73487,2026-02-03 14:05:41,training,5,Weekly Training: +5,bigbluex02
5960,73975,2026-02-09 09:43:36,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,73977,2026-02-09 09:43:45,training,5,Weekly Training: +5,bigbluex02
5960,74383,2026-02-10 00:08:36,prediction,2,S59 W1 Predictions,lemonoppy
5960,74782,2026-02-11 09:25:29,point task,10,S59 OT,lemonoppy
5960,75030,2026-02-11 21:26:26,prediction,2,S59 W2 Predictions,lemonoppy
